t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish
0,0.351840345025693,0.49463362562810176,0.351840345025693,0.49463362562810176,0.24869350175742913,0.5,0.0,0.32834350315332206,0.32129225930544175,0.008571428571428572,0.0,0.32834350315332206,0.32129225930544175,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.5,0.25
1,0.3614004609234986,0.49390555999924485,0.3614004609234986,0.49390555999924485,0.24869350175742913,0.5012651751254091,0.6657142857142857,0.32948636029617917,0.3221494021625846,0.008571428571428572,0.6657142857142857,0.32948636029617917,0.3221494021625846,0.008571428571428572,0.03428571428571429,0.03428571428571429,0.0,0.037142857142857144,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,28,0.005142857142857143,0.0,0.03428571428571429,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.08,0.03428571428571429,0.5,0.25
2,0.37139713345881975,0.49353492069553273,0.37139713345881975,0.49353492069553273,0.24869350175742913,0.5022765541251655,0.8685714285714285,0.32994350315332205,0.3224922593054418,0.008571428571428572,0.8685714285714285,0.32994350315332205,0.3224922593054418,0.008571428571428572,0.011428571428571429,0.011428571428571429,0.0,0.022857142857142857,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,25,0.006831428571428572,0.0,0.045028571428571425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.011428571428571429,0.5,0.25
3,0.3829240236621414,0.4939009757505195,0.3829240236621414,0.4939009757505195,0.24869350175742913,0.502905252163269,0.92,0.33120064601046495,0.3234351164482989,0.008571428571428572,0.92,0.33120064601046495,0.3234351164482989,0.008571428571428572,0.037142857142857144,0.037142857142857144,0.0,0.014285714285714285,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,23,0.0123687,0.0,0.08127085714285714,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.08,0.037142857142857144,0.5,0.25
4,0.390830650112823,0.49357180065782474,0.390830650112823,0.49357180065782474,0.24869350175742913,0.5035295984890145,0.9428571428571428,0.33240064601046493,0.3243351164482989,0.008571428571428572,0.9428571428571428,0.33240064601046493,0.3243351164482989,0.008571428571428572,0.025714285714285714,0.03142857142857143,0.0,0.03142857142857143,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,19,0.017021142214285717,0.0,0.11107401142857143,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.08,0.025714285714285714,0.5,0.25
5,0.39981629284523884,0.4945457464868505,0.39981629284523884,0.4945457464868505,0.24869350175742913,0.5046971860102257,0.8914285714285715,0.33342921743903636,0.32510654501972747,0.017142857142857144,0.8914285714285715,0.33342921743903636,0.32510654501972747,0.017142857142857144,0.025714285714285714,0.025714285714285714,0.0,0.03428571428571429,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.020793179360357142,0.0,0.1345668169142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.025714285714285714,0.5,0.25
6,0.41066544159054647,0.493937048262667,0.41066544159054647,0.493937048262667,0.24869350175742913,0.502825754618887,0.8914285714285715,0.334873457468874,0.3263065450197275,0.02,0.8914285714285715,0.334873457468874,0.3263065450197275,0.02,0.04,0.04,0.0,0.03142857142857143,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.02668921346355536,0.0,0.171875480576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.5,0.25
7,0.4211872632081365,0.4944486664144759,0.4211872632081365,0.4944486664144759,0.24869350175742913,0.5020983608941332,0.9114285714285715,0.33658774318315965,0.3275922593054418,0.02,0.9114285714285715,0.33658774318315965,0.3275922593054418,0.02,0.045714285714285714,0.04857142857142857,0.0,0.014285714285714285,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,16,0.03384148168195186,0.0,0.2170093995359086,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.08,0.045714285714285714,0.5,0.25
8,0.4306590128099145,0.4950067794128826,0.4306590128099145,0.4950067794128826,0.24869350175742913,0.501165667964844,0.9085714285714286,0.33746726702215213,0.32862083073401316,0.02,0.9085714285714286,0.33746726702215213,0.32862083073401316,0.02,0.037142857142857144,0.037142857142857144,0.0,0.022857142857142857,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,12,0.03924370284497067,0.0,0.2498120686880475,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.08,0.037142857142857144,0.5,0.25
9,0.4407582195074842,0.4956342695420187,0.4407582195074842,0.4956342695420187,0.24869350175742913,0.5003086665201126,0.8942857142857142,0.3387815527364379,0.3298636878768703,0.022857142857142857,0.8942857142857142,0.3387815527364379,0.3298636878768703,0.022857142857142857,0.045714285714285714,0.045714285714285714,0.0,0.022857142857142857,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,12,0.04528566523847026,0.0,0.2905301130285723,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.08,0.045714285714285714,0.5,0.25
10,0.4502921300220215,0.49574088502450625,0.4502921300220215,0.49574088502450625,0.24869350175742913,0.49972703977210686,0.9142857142857143,0.3399705633578299,0.3311663441522422,0.022857142857142857,0.9142857142857143,0.3399705633578299,0.3311663441522422,0.022857142857142857,0.045714285714285714,0.045714285714285714,0.0,0.025714285714285714,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,10,0.05005738313502468,0.0,0.33043379648228655,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.08,0.045714285714285714,0.5,0.25
11,0.46025250843609633,0.4965562821982253,0.46025250843609633,0.4965562821982253,0.24869350175742913,0.499533238259007,0.9085714285714286,0.3409386633073494,0.33253226441810396,0.02857142857142857,0.9085714285714286,0.3409386633073494,0.33253226441810396,0.02857142857142857,0.05142857142857143,0.05714285714285714,0.0,0.03142857142857143,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,6,0.05712138193363527,0.0,0.380967977695498,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.08,0.05142857142857143,0.5,0.25
12,0.4694536681587406,0.49673289286822603,0.4694536681587406,0.49673289286822603,0.24869350175742913,0.4989176522283551,0.9114285714285715,0.341510091878778,0.3335179787038182,0.02857142857142857,0.9114285714285715,0.341510091878778,0.3335179787038182,0.02857142857142857,0.04,0.04,0.0,0.025714285714285714,0.0,0.0,0.03579893827603819,0.11836634914903713,11.794285714285714,0.0,0.0,0.15,0.08,6,0.061907408488685395,0.0,0.413348618141588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.5,0.25
