t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,alpha_punish_revalue,delta_outside_degrade,mu_membership_reward,current_delta,eta_delta_drift,punish_floor,punish_intensity_step,pi_reward,lam_punish
0,0.3489338842764866,0.49849073830478363,0.3489338842764866,0.49849073830478363,0.23280729257740893,0.5,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.33556060700710916,0.33184693975080776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.08,0.0,0.5,0.25
1,0.356485358503576,0.49836274707903644,0.356485358503576,0.49836274707903644,0.23280729257740893,0.5,0.6457142857142857,0.33573203557853765,0.33197551117937923,0.0,0.6457142857142857,0.33573203557853765,0.33197551117937923,0.0,0.005714285714285714,0.005714285714285714,0.0,0.025714285714285714,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0008571428571428571,0.0,0.005714285714285714,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.005714285714285714,0.5,0.25
2,0.3655479047760129,0.4983553504893656,0.3655479047760129,0.4983553504893656,0.23280729257740893,0.5,0.8628571428571429,0.3361891784356806,0.3323183683222363,0.0,0.8628571428571429,0.3361891784356806,0.3323183683222363,0.0,0.011428571428571429,0.011428571428571429,0.0,0.014285714285714285,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,27,0.0025671428571428572,0.0,0.017028571428571428,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.011428571428571429,0.5,0.25
3,0.37363358934362306,0.49792815570692595,0.37363358934362306,0.49792815570692595,0.23280729257740893,0.5,0.9057142857142857,0.33658917843568054,0.33261836832223635,0.0,0.9057142857142857,0.33658917843568054,0.33261836832223635,0.0,0.011428571428571429,0.011428571428571429,0.0,0.02,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,26,0.0042685928571428566,0.0,0.02811657142857143,0.0,0.0,0.75,0.0,0.1,0.0,0.1,0.3,0.08,0.011428571428571429,0.5,0.25
4,0.38562675470709346,0.4979047558231023,0.38562675470709346,0.4979047558231023,0.23280729257740893,0.5,0.9028571428571428,0.33704632129282336,0.3329612254650935,0.0,0.9028571428571428,0.33704632129282336,0.3329612254650935,0.0,0.011428571428571429,0.011428571428571429,0.0,0.022857142857142857,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,26,0.005961535607142857,0.0,0.03898281142857143,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.011428571428571429,0.5,0.25
5,0.395640813912907,0.49848550373193623,0.395640813912907,0.49848550373193623,0.23280729257740893,0.5,0.9142857142857143,0.3373891784356805,0.3332183683222363,0.0,0.9142857142857143,0.3373891784356805,0.3332183683222363,0.0,0.008571428571428572,0.008571428571428572,0.0,0.008571428571428572,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,26,0.007217442214821429,0.0,0.046774583771428575,0.0,0.0,0.6666666666666666,0.0,0.1,0.0,0.1,0.3,0.08,0.008571428571428572,0.5,0.25
6,0.40407581405399196,0.49889240111969335,0.40407581405399196,0.49889240111969335,0.23280729257740893,0.5,0.9028571428571428,0.33790346414996625,0.3336040826079506,0.0,0.9028571428571428,0.33790346414996625,0.3336040826079506,0.0,0.014285714285714285,0.014285714285714285,0.0,0.008571428571428572,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,25,0.009324212146604463,0.0,0.06012480638171428,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.014285714285714285,0.5,0.25
7,0.4159396172750832,0.4987865221148502,0.4159396172750832,0.4987865221148502,0.23280729257740893,0.5,0.9257142857142857,0.33870346414996627,0.33420408260795065,0.002857142857142857,0.9257142857142857,0.33870346414996627,0.33420408260795065,0.002857142857142857,0.02,0.02,0.0,0.011428571428571429,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,22,0.012277591085871441,0.0,0.07892231025408,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.02,0.5,0.25
8,0.42560831041111163,0.49804557411235945,0.42560831041111163,0.49804557411235945,0.23280729257740893,0.5043076230389718,0.9142857142857143,0.3393320355785377,0.3346755111793792,0.002857142857142857,0.9142857142857143,0.3393320355785377,0.3346755111793792,0.002857142857142857,0.017142857142857144,0.017142857142857144,0.0,0.022857142857142857,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,20,0.014787631701870656,0.0,0.09448672119185553,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.017142857142857144,0.5,0.25
9,0.43512970175607557,0.49818162796480625,0.43512970175607557,0.49818162796480625,0.23280729257740893,0.5082474534967377,0.9114285714285715,0.33990346414996625,0.33510408260795066,0.005714285714285714,0.9114285714285715,0.33990346414996625,0.33510408260795066,0.005714285714285714,0.014285714285714285,0.014285714285714285,0.0,0.008571428571428572,0.0,0.0,0.031237652647100034,0.13196634914903713,11.794285714285714,0.0,0.0,0.15,0.08,18,0.016856550686218445,0.0,0.10688270105373274,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.3,0.08,0.014285714285714285,0.5,0.25
