t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3564580703777704,0.48999219874818195,0.3564580703777704,0.48999219874818195,0.23380311223024616,0.5,0.0,0.3276908841355114,0.340961521975352,0.005714285714285714,0.0,0.3276908841355114,0.340961521975352,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25
1,0.36626519961743464,0.490087570392444,0.36626519961743464,0.490087570392444,0.23380311223024616,0.49977913893067233,0.6657142857142857,0.32837659842122563,0.34147580768963776,0.008571428571428572,0.6657142857142857,0.32837659842122563,0.34147580768963776,0.008571428571428572,0.02,0.022857142857142857,0.022857142857142857,0.0,0.022857142857142857,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0034285714285714284,0.0,0.022857142857142857,0.0,0.0,1.0,0.15,0.25
2,0.37533656287217876,0.48973411227015623,0.37533656287217876,0.48973411227015623,0.23380311223024616,0.500915500245209,0.8371428571428572,0.3297480269926542,0.3425043791182092,0.008571428571428572,0.8371428571428572,0.3297480269926542,0.3425043791182092,0.008571428571428572,0.037142857142857144,0.037142857142857144,0.037142857142857144,0.0,0.03428571428571429,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,25,0.008982857142857143,0.0,0.05954285714285714,0.0,0.0,1.0,0.15,0.25
3,0.3851677598778795,0.48971197766219154,0.3851677598778795,0.48971197766219154,0.23380311223024616,0.5021369079095888,0.8942857142857142,0.33083374127836856,0.3433186648324949,0.017142857142857144,0.8942857142857142,0.33083374127836856,0.3433186648324949,0.017142857142857144,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.0,0.045714285714285714,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,21,0.016223657142857142,0.0,0.10692342857142857,0.0,0.0,0.8235294117647058,0.15,0.25
4,0.39429756640871105,0.48908792926536504,0.39429756640871105,0.48908792926536504,0.23380311223024616,0.5026365836442531,0.9257142857142857,0.3324337412783685,0.3445186648324949,0.017142857142857144,0.9257142857142857,0.3324337412783685,0.3445186648324949,0.017142857142857144,0.045714285714285714,0.045714285714285714,0.045714285714285714,0.0,0.06,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,19,0.02299968171428571,0.0,0.1504992457142857,0.0,0.0,1.0,0.15,0.25
5,0.4050504188739119,0.4894112390828001,0.4050504188739119,0.4894112390828001,0.23380311223024616,0.5030250256474603,0.8914285714285715,0.33375025019296917,0.3455293879048297,0.017142857142857144,0.8914285714285715,0.33375025019296917,0.3455293879048297,0.017142857142857144,0.045714285714285714,0.04857142857142857,0.04857142857142857,0.0,0.09714285714285714,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,15,0.03017039759142857,0.0,0.19606068937142854,0.0,0.0,0.9411764705882353,0.15,0.25
6,0.4138416618256565,0.4894423106804441,0.4138416618256565,0.4894423106804441,0.23380311223024616,0.5031053951844026,0.9028571428571428,0.3354479156123025,0.34656026342093427,0.02,0.9028571428571428,0.3354479156123025,0.34656026342093427,0.02,0.06,0.06285714285714286,0.06285714285714286,0.0,0.12,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,12,0.03838193297525982,0.0,0.25499661844114285,0.0,0.0,0.9545454545454546,0.15,0.25
7,0.4236802372108517,0.48973059870194924,0.4236802372108517,0.48973059870194924,0.23380311223024616,0.5026144001051687,0.9171428571428571,0.3367750204513622,0.3475888348495057,0.02,0.9171428571428571,0.3367750204513622,0.3475888348495057,0.02,0.06,0.06285714285714286,0.06285714285714286,0.0,0.15428571428571428,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,11,0.045943263034497354,0.0,0.31275382892946285,0.0,0.0,0.9090909090909091,0.15,0.25
8,0.43368736914274075,0.48946826916481206,0.43368736914274075,0.48946826916481206,0.23380311223024616,0.5022368295956099,0.9285714285714286,0.3375883220301778,0.34844597770664854,0.02,0.9285714285714286,0.3375883220301778,0.34844597770664854,0.02,0.05142857142857143,0.05142857142857143,0.05142857142857143,0.0,0.18857142857142858,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,9,0.05051354671932488,0.0,0.357927323779445,0.0,0.0,1.0,0.15,0.25
9,0.4425648805852591,0.489231778047076,0.4425648805852591,0.489231778047076,0.23380311223024616,0.5018336680774508,0.9371428571428572,0.33873117917303497,0.3493990116485207,0.02,0.9371428571428572,0.33873117917303497,0.3493990116485207,0.02,0.05714285714285714,0.06285714285714286,0.06285714285714286,0.0,0.18571428571428572,0.0,0.0,0.18881392882491818,0.056950000000000014,11.794285714285714,0.0,0.0,0.15,0.08,9,0.05739048826555904,0.0,0.41362592016099897,0.0,0.0,0.9545454545454546,0.15,0.25
