t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.3365370925069666,0.5072095157719756,0.3365370925069666,0.5072095157719756,0.2565277964191035,0.5,0.0,0.3577973194433776,0.32627624322161425,0.005714285714285714,0.0,0.3577973194433776,0.32627624322161425,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25
1,0.34595561579510203,0.507236615325967,0.34595561579510203,0.507236615325967,0.2565277964191035,0.508832197550934,0.6457142857142857,0.3580830337290919,0.32649052893589997,0.008571428571428572,0.6457142857142857,0.3580830337290919,0.32649052893589997,0.008571428571428572,0.02,0.02,0.02,0.0,0.022857142857142857,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0029999999999999996,0.0,0.02,0.0,0.0,0.7142857142857143,0.1,0.25
2,0.3554460008071072,0.5075322812498377,0.3554460008071072,0.5075322812498377,0.2565277964191035,0.5123178208129121,0.8914285714285715,0.3588830337290919,0.32709052893589996,0.008571428571428572,0.8914285714285715,0.3588830337290919,0.32709052893589996,0.008571428571428572,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.045714285714285714,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,27,0.007699285714285714,0.0,0.05102857142857143,0.0,0.0,0.9090909090909091,0.1,0.25
3,0.36612406841641393,0.5070906053447581,0.36612406841641393,0.5070906053447581,0.2565277964191035,0.5156641938984764,0.9085714285714286,0.36042589087194904,0.3282112889989466,0.011428571428571429,0.9085714285714286,0.36042589087194904,0.3282112889989466,0.011428571428571429,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.0,0.045714285714285714,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,23,0.014089360714285714,0.0,0.09286514285714285,0.0,0.0,1.0,0.1,0.25
4,0.37440589063487484,0.507123873920045,0.37440589063487484,0.507123873920045,0.2565277964191035,0.5152366026570421,0.9114285714285715,0.3616258908719491,0.3288970032846608,0.011428571428571429,0.9114285714285715,0.3616258908719491,0.3288970032846608,0.011428571428571429,0.04,0.04,0.04,0.0,0.04857142857142857,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,19,0.020018913910714285,0.0,0.13100784000000001,0.0,0.0,0.9285714285714286,0.1,0.25
5,0.3835003219144178,0.5077716662099276,0.3835003219144178,0.5077716662099276,0.2565277964191035,0.5151446873659284,0.92,0.3626544623005205,0.3294970032846608,0.011428571428571429,0.92,0.3626544623005205,0.3294970032846608,0.011428571428571429,0.037142857142857144,0.04,0.04,0.0,0.08285714285714285,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,18,0.02591881934116071,0.0,0.1683876832,0.0,0.0,0.8571428571428571,0.1,0.25
6,0.3935852733541586,0.5091478507624487,0.3935852733541586,0.5091478507624487,0.2565277964191035,0.5150063696172196,0.88,0.3642322057904566,0.33078271757037514,0.014285714285714285,0.88,0.3642322057904566,0.33078271757037514,0.014285714285714285,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.0,0.09428571428571429,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,16,0.036074939530169194,0.0,0.23359135810742856,0.0,0.0,0.9583333333333334,0.1,0.25
7,0.40209182943492433,0.5098346651027048,0.40209182943492433,0.5098346651027048,0.2565277964191035,0.5141944076809938,0.9028571428571428,0.36544702288881936,0.3320815657993075,0.014285714285714285,0.9028571428571428,0.36544702288881936,0.3320815657993075,0.014285714285714285,0.06285714285714286,0.06857142857142857,0.06857142857142857,0.0,0.13714285714285715,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,14,0.04449537460085002,0.0,0.29749095951670856,0.0,0.0,0.9583333333333334,0.1,0.25
8,0.4096879379215599,0.5088319156432818,0.4096879379215599,0.5088319156432818,0.2565277964191035,0.5135329998510713,0.9171428571428571,0.36578988003167656,0.332723849697367,0.014285714285714285,0.9171428571428571,0.36578988003167656,0.332723849697367,0.014285714285714285,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.0,0.18857142857142858,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,11,0.04841304634829622,0.0,0.34011256889780295,0.0,0.0,0.9411764705882353,0.1,0.25
9,0.41843414152516323,0.5087725378616638,0.41843414152516323,0.5087725378616638,0.2565277964191035,0.5127605438602941,0.9171428571428571,0.3665898800316765,0.3334222672435878,0.014285714285714285,0.9171428571428571,0.3665898800316765,0.3334222672435878,0.014285714285714285,0.054285714285714284,0.05714285714285714,0.05714285714285714,0.0,0.2542857142857143,0.0,0.0,0.1892620814326354,0.0531216,11.794285714285714,0.0,0.0,0.15,0.08,10,0.05275553288039804,0.0,0.390453174662704,0.0,0.0,0.95,0.1,0.25
