t,mean_x,mean_y,mean_x_all,mean_y_all,mean_L,y0,mean_epc,mean_r,mean_b,fund_prevalence,mean_epc_all,mean_r_all,mean_b_all,fund_prevalence_all,punish_rate,active_punish_rate,mean_punished,exit_rate,mean_exit_intent,exit_attempt_rate,exit_success_rate,p_opp_mean,stay_value,mean_degree_active,threat,A,budget,enforcer_frac,n_cadre_fallback,cap_mean,cap_p90,service_mean,service_p90,monopoly_on,enforcer_punish_share_step,pi_reward,lam_punish
0,0.34200300889766805,0.5063514850100632,0.34200300889766805,0.5063514850100632,0.24981876301601513,0.5,0.0,0.3476329081020649,0.3356380931731651,0.005714285714285714,0.0,0.3476329081020649,0.3356380931731651,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,11.794285714285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.25
1,0.35133238357396235,0.5064068026633491,0.35133238357396235,0.5064068026633491,0.24981876301601513,0.5021005169907836,0.6514285714285715,0.3469471938163506,0.3351238074588795,0.0,0.6514285714285715,0.3469471938163506,0.3351238074588795,0.0,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.0,0.022857142857142857,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,28,0.0038571428571428576,0.0,0.025714285714285714,0.0,0.0,0.7777777777777778,0.03,0.25
2,0.3582015552702186,0.5060960079279868,0.3582015552702186,0.5060960079279868,0.24981876301601513,0.5021005169907836,0.8742857142857143,0.346375765244922,0.33469523603030804,0.0,0.8742857142857143,0.346375765244922,0.33469523603030804,0.0,0.02,0.02,0.02,0.0,0.037142857142857144,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,25,0.006837857142857143,0.0,0.045200000000000004,0.0,0.0,1.0,0.03,0.25
3,0.3706829483703544,0.5074715667423118,0.3706829483703544,0.5074715667423118,0.24981876301601513,0.5021005169907836,0.92,0.345575765244922,0.334095236030308,0.0,0.92,0.345575765244922,0.334095236030308,0.0,0.02857142857142857,0.03142857142857143,0.03142857142857143,0.0,0.037142857142857144,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,25,0.011517953571428572,0.0,0.07572457142857142,0.0,0.0,1.0,0.03,0.25
4,0.38072422569659564,0.5072635048605266,0.38072422569659564,0.5072635048605266,0.24981876301601513,0.5021005169907836,0.8828571428571429,0.3450614795306363,0.3337095217445938,0.0,0.8828571428571429,0.3450614795306363,0.3337095217445938,0.0,0.02,0.02,0.02,0.0,0.07428571428571429,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,22,0.014460363803571429,0.0,0.09421008,0.0,0.0,0.8571428571428571,0.03,0.25
5,0.3910549796391261,0.5070311863871747,0.3910549796391261,0.5070311863871747,0.24981876301601513,0.5021005169907836,0.9371428571428572,0.34346147953063627,0.33250952174459375,0.0,0.9371428571428572,0.34346147953063627,0.33250952174459375,0.0,0.054285714285714284,0.054285714285714284,0.054285714285714284,0.0,0.1,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,20,0.022530919127410714,0.0,0.1466115926857143,0.0,0.0,0.8947368421052632,0.03,0.25
6,0.3998362391410851,0.5062400031214276,0.3998362391410851,0.5062400031214276,0.24981876301601513,0.5021005169907836,0.9085714285714286,0.3426043366734934,0.3318666646017366,0.0,0.9085714285714286,0.3426043366734934,0.3318666646017366,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.13428571428571429,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02670397881748795,0.0,0.17225078940342853,0.0,0.0,0.6,0.03,0.25
7,0.4100469720728028,0.5064578863746648,0.4100469720728028,0.5064578863746648,0.24981876301601513,0.5021005169907836,0.88,0.3418614795306363,0.33130952174459377,0.0,0.88,0.3418614795306363,0.33130952174459377,0.0,0.022857142857142857,0.022857142857142857,0.022857142857142857,0.0,0.17714285714285713,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,17,0.02981309246146299,0.0,0.19166291647250286,0.0,0.0,0.5,0.03,0.25
8,0.4203910827239094,0.5064730166183004,0.4203910827239094,0.5064730166183004,0.24981876301601513,0.5021005169907836,0.9,0.34140433667349346,0.33096666460173657,0.0,0.9,0.34140433667349346,0.33096666460173657,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.18285714285714286,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,16,0.030978312713441387,0.0,0.20211537242876706,0.0,0.0,0.8,0.03,0.25
9,0.43111886397976995,0.5056146868242425,0.43111886397976995,0.5056146868242425,0.24981876301601513,0.5021005169907836,0.92,0.3409471938163506,0.3306238074588794,0.0,0.92,0.3409471938163506,0.3306238074588794,0.0,0.011428571428571429,0.011428571428571429,0.011428571428571429,0.0,0.19714285714285715,0.0,0.0,0.18839151152227496,0.04420000000000001,11.794285714285714,0.0,0.0,0.15,0.08,16,0.03253770686415989,0.0,0.20950163640876313,0.0,0.0,0.5,0.03,0.25
